PID,Price,Area,City,No. of Bedrooms,Resale,SwimmingPool,ShoppingMall,24X7Security,PowerBackup,Hospital,AC,Furnished
6732,2,600,6,2,1,0,1,0,0,0,1,0
6109,4,2235,6,4,1,1,1,0,0,0,0,0
6367,4,1457,6,3,0,0,0,0,0,0,0,0
4090,3,1695,4,3,0,0,0,0,1,0,0,0
832,2,1565,1,3,0,1,0,1,1,0,0,1
2389,4,1650,3,3,1,0,0,0,0,0,0,0
4270,3,1260,4,2,0,1,1,1,1,0,0,1
5578,1,800,5,2,0,5,5,5,5,5,5,5
7419,4,1012,6,2,0,1,1,0,1,0,0,1
5110,1,1500,5,3,1,5,5,5,5,5,5,5
6047,2,1035,5,2,0,5,5,5,5,5,5,5
939,2,800,1,2,0,1,0,1,1,0,1,1
2775,4,1400,3,3,1,0,0,0,0,0,0,0
405,2,1195,1,2,0,1,0,1,1,0,0,1
7439,2,560,6,1,1,0,1,0,0,0,0,0
3598,3,1585,4,3,0,1,0,1,1,0,0,0
7605,3,2115,6,3,1,5,5,5,5,5,5,5
1653,1,591,2,1,0,1,0,0,0,0,0,0
7591,4,1000,6,2,1,5,5,5,5,5,5,5
561,1,1062,1,2,0,1,0,1,1,0,0,1
6978,2,650,6,1,1,0,0,0,0,0,0,0
308,3,1725,1,3,0,1,0,1,1,0,0,1
6444,4,1238,6,2,1,0,0,1,0,0,1,0
6789,4,1150,6,2,1,0,0,0,0,0,0,0
5418,2,900,5,2,1,5,5,5,5,5,5,5
5350,3,1285,5,3,0,5,5,5,5,5,5,5
7371,4,1960,6,3,1,1,1,1,1,0,0,0
2977,1,500,3,2,1,0,0,0,0,0,0,0
4087,3,1320,4,3,1,0,0,0,0,0,0,0
586,2,1240,1,2,0,0,0,0,1,0,0,0
3570,2,1050,4,2,0,0,0,0,1,0,0,0
6737,1,275,6,1,1,0,1,0,0,0,1,0
6894,3,1115,6,2,1,0,0,0,0,0,0,0
2847,4,1800,3,2,1,0,1,1,1,1,0,1
1904,1,900,3,3,0,0,0,0,0,0,0,0
5816,1,1200,5,3,1,5,5,5,5,5,5,5
1644,3,1593,2,3,0,0,0,1,1,0,0,1
7482,1,1000,6,2,1,5,5,5,5,5,5,5
172,3,1362,1,3,0,0,0,1,1,0,0,0
3121,3,1535,4,3,0,1,0,1,1,0,0,1
5825,2,780,5,2,1,5,5,5,5,5,5,5
3545,2,845,4,2,0,0,0,0,0,0,0,0
2254,1,720,3,2,1,0,0,0,0,0,0,0
3057,4,950,3,2,1,0,0,0,0,0,0,0
5674,2,1415,5,3,1,5,5,5,5,5,5,5
1185,1,560,2,1,1,0,0,0,0,0,0,0
4009,1,1294,4,2,0,1,0,0,1,0,0,0
5429,2,840,5,2,0,5,5,5,5,5,5,5
7702,1,745,6,1,1,5,5,5,5,5,5,5
445,4,1987,1,3,0,1,0,0,1,0,0,1
6344,4,1672,6,3,1,1,1,1,1,0,0,1
1569,1,603,2,1,0,1,0,1,1,0,0,1
2084,4,1800,3,3,1,0,1,1,1,1,0,0
3970,1,1080,4,2,0,0,0,0,1,0,0,0
2987,2,810,3,3,1,0,0,0,0,0,0,0
5111,2,807,5,2,1,5,5,5,5,5,5,5
4073,1,1000,4,2,1,0,0,0,0,0,0,0
5511,1,941,5,2,1,5,5,5,5,5,5,5
5838,1,597,5,2,0,5,5,5,5,5,5,5
7033,3,1055,6,2,1,0,1,1,1,1,0,0
2274,2,900,3,3,1,0,0,0,0,0,0,0
6775,4,1250,6,2,1,0,0,0,0,0,0,0
1374,3,1479,2,3,0,1,0,0,1,0,0,0
234,3,1615,1,3,0,1,1,1,0,1,0,1
5664,3,1050,5,3,1,5,5,5,5,5,5,5
2053,4,1800,3,3,1,0,0,0,1,0,0,0
473,1,1042,1,2,0,1,0,0,1,0,0,0
7588,4,2150,6,3,1,5,5,5,5,5,5,5
3857,2,1050,4,2,1,0,0,0,0,0,0,0
2981,2,800,3,3,0,0,0,0,1,0,0,0
2341,1,1050,3,3,1,0,0,0,0,0,0,0
7257,4,2120,6,3,1,0,1,0,0,0,0,0
27,3,1405,1,3,0,1,0,1,1,0,0,1
3028,4,850,3,2,1,0,0,0,0,0,1,0
5004,2,1011,5,1,1,5,5,5,5,5,5,5
5750,2,780,5,2,1,5,5,5,5,5,5,5
3407,4,2500,4,3,1,0,0,0,1,0,1,0
189,2,910,1,2,0,1,1,1,1,0,0,1
955,2,1255,1,2,0,1,1,1,1,1,0,1
1375,3,1116,2,2,0,1,0,0,1,0,0,0
3688,2,1650,4,3,0,0,0,1,1,0,0,0
6307,1,540,6,1,1,0,0,0,0,0,0,0
1533,1,550,2,1,0,1,0,0,1,0,0,0
2255,1,630,3,2,1,0,0,0,0,0,0,0
7521,4,1180,6,2,1,5,5,5,5,5,5,5
5779,1,817,5,2,0,5,5,5,5,5,5,5
5759,2,1337,5,3,1,5,5,5,5,5,5,5
4780,1,1117,5,3,0,5,5,5,5,5,5,5
1166,1,789,2,2,0,0,0,0,0,0,0,0
4089,3,1190,4,2,0,1,1,1,1,1,0,1
4831,4,3391,5,4,0,5,5,5,5,5,5,5
2932,4,1440,3,4,1,0,0,0,0,0,0,0
2035,4,1600,3,3,1,0,0,0,1,0,0,0
7684,2,610,6,1,1,5,5,5,5,5,5,5
403,2,1155,1,2,0,1,0,1,1,0,0,1
453,1,995,1,2,0,1,0,1,1,0,0,1
6389,4,1400,6,3,1,0,0,1,0,0,1,0
7667,1,750,6,1,0,5,5,5,5,5,5,5
6144,2,655,6,1,1,0,0,0,0,0,0,0
4220,3,1090,4,2,0,0,0,0,1,0,0,0
918,3,1600,1,3,0,1,1,1,1,0,1,1
335,4,1795,1,2,0,1,0,1,1,0,0,1
5251,1,1600,5,3,0,5,5,5,5,5,5,5
6326,4,1440,6,3,0,1,1,1,1,0,0,1
1089,2,1113,2,2,0,0,0,0,1,0,0,0
4817,1,863,5,2,0,5,5,5,5,5,5,5
689,4,3300,1,4,1,1,1,1,1,1,0,0
2429,1,900,3,3,1,0,0,0,0,0,0,0
3848,1,1150,4,2,1,0,0,0,0,0,0,0
5830,3,1757,5,3,1,5,5,5,5,5,5,5
5214,1,800,5,2,1,5,5,5,5,5,5,5
1751,3,1358,2,3,0,1,0,1,1,0,0,1
2390,4,2500,3,4,0,0,0,0,0,0,0,0
3798,3,1905,4,3,0,1,1,1,1,1,0,1
2234,2,900,3,3,1,0,0,0,0,0,0,0
3896,3,2021,4,2,0,0,0,0,0,0,0,0
3069,4,1800,3,3,1,0,0,0,1,0,0,0
1771,4,1517,2,3,0,1,0,0,1,0,0,1
5811,2,1450,5,3,1,5,5,5,5,5,5,5
6740,2,275,6,1,1,0,1,0,0,0,1,0
7274,2,620,6,1,1,0,1,0,0,0,1,0
6981,4,1500,6,3,1,0,1,0,0,0,0,1
6260,4,1700,6,3,1,0,1,0,1,1,0,1
1698,4,3150,2,4,0,0,0,0,0,0,0,0
6671,1,568,6,2,0,0,0,0,0,0,0,0
2252,1,810,3,3,1,0,0,0,0,0,0,0
3655,1,1000,4,2,0,0,0,0,0,0,0,0
5799,1,1475,5,3,1,5,5,5,5,5,5,5
4961,2,1124,5,2,0,5,5,5,5,5,5,5
4587,3,765,5,2,0,5,5,5,5,5,5,5
1560,2,984,2,2,0,0,0,0,1,0,0,0
6532,3,940,6,2,1,0,1,0,0,0,1,0
1601,2,880,2,2,0,0,0,0,0,0,0,0
113,3,1180,1,2,0,1,0,1,1,0,0,1
6175,4,1716,6,3,1,1,1,0,1,0,1,1
3131,3,1735,4,3,0,0,0,0,1,0,0,0
138,2,1083,1,3,0,1,1,1,1,1,0,1
4479,1,810,5,2,0,5,5,5,5,5,5,5
7606,4,1595,6,2,1,5,5,5,5,5,5,5
2903,4,1500,3,3,1,0,0,0,0,0,0,0
1888,2,950,3,3,0,0,0,0,0,0,0,0
4733,3,2273,5,3,1,5,5,5,5,5,5,5
373,3,1168,1,2,0,1,0,1,1,0,0,1
3006,1,585,3,2,1,0,0,0,0,0,0,0
301,1,977,1,2,0,1,0,0,1,0,0,1
1475,4,1000,2,2,1,0,0,0,1,0,0,0
5232,1,800,5,2,0,5,5,5,5,5,5,5
2426,1,1050,3,3,1,0,0,0,0,0,0,0
7244,4,880,6,2,1,0,0,1,0,0,1,0
5079,2,1491,5,3,0,5,5,5,5,5,5,5
5153,1,888,5,3,0,5,5,5,5,5,5,5
2852,3,1350,3,3,1,0,0,0,0,0,0,0
4915,3,1578,5,3,1,5,5,5,5,5,5,5
3360,2,1278,4,2,0,0,0,0,1,0,0,0
6602,2,690,6,1,0,0,0,0,1,0,0,1
4354,2,1010,5,2,1,0,0,0,0,0,0,0
5117,1,835,5,2,1,5,5,5,5,5,5,5
5662,2,1500,5,3,1,5,5,5,5,5,5,5
3888,4,2400,4,3,1,1,0,1,1,0,1,1
2007,1,525,3,2,0,0,0,0,0,0,0,0
1359,3,1640,2,3,0,1,1,1,1,1,0,1
6925,4,1502,6,3,1,1,1,0,0,0,0,0
3338,2,1100,4,2,0,0,0,0,1,0,0,0
4283,2,1270,4,2,0,1,1,1,1,0,0,1
5378,1,933,5,2,0,5,5,5,5,5,5,5
3276,4,2700,4,3,0,0,0,0,1,0,0,0
5772,3,897,5,2,1,5,5,5,5,5,5,5
5200,2,1036,5,2,0,5,5,5,5,5,5,5
4214,2,1555,4,3,0,1,0,0,1,0,0,0
1251,3,1865,2,3,0,1,0,1,1,0,0,1
5386,2,1200,5,3,0,5,5,5,5,5,5,5
5657,3,1575,5,3,0,5,5,5,5,5,5,5
6988,3,1420,6,3,1,0,0,1,0,0,1,0
1321,2,993,2,2,0,0,0,1,1,0,0,1
5552,4,905,5,3,0,5,5,5,5,5,5,5
1525,1,570,2,1,0,1,0,1,1,0,0,1
2362,4,1750,3,3,1,0,0,0,0,0,0,0
7580,1,750,6,2,1,5,5,5,5,5,5,5
943,4,2212,1,3,0,1,0,1,1,0,0,1
3734,4,3200,4,3,0,0,0,0,1,0,0,0
7679,1,600,6,1,1,5,5,5,5,5,5,5
7616,1,1426,6,3,1,5,5,5,5,5,5,5
3235,2,1225,4,2,0,0,0,0,0,0,0,0
7113,4,1182,6,2,1,0,0,0,0,0,1,0
3638,1,1050,4,2,0,0,0,0,0,0,0,0
3576,2,1050,4,2,0,0,0,0,1,0,0,0
425,3,1823,1,3,0,1,0,0,1,0,0,1
967,4,4046,1,4,0,1,0,1,1,0,1,1
3245,3,1570,4,3,0,1,0,1,1,0,0,0
2299,2,1080,3,4,1,0,0,0,0,0,0,0
249,2,1270,1,3,0,1,0,0,1,0,0,0
4619,4,814,5,2,0,5,5,5,5,5,5,5
4506,3,2520,5,4,0,5,5,5,5,5,5,5
1983,4,1400,3,3,1,0,0,0,1,0,0,0
2181,1,750,3,2,1,0,0,0,0,0,0,0
4893,2,650,5,2,1,5,5,5,5,5,5,5
6063,4,800,5,2,0,5,5,5,5,5,5,5
827,3,1610,1,3,0,1,0,1,1,0,0,1
6133,4,1635,6,3,1,0,0,0,0,0,0,0
4166,2,1170,4,2,1,0,0,0,0,0,0,0
1784,4,1925,2,3,0,1,0,0,1,0,0,1
1565,1,550,2,1,0,0,0,0,0,0,0,0
3416,2,1010,4,2,0,1,0,0,1,0,0,0
6811,4,1050,6,2,1,0,0,0,0,0,0,0
1241,2,958,2,2,0,1,0,1,1,0,0,0
2570,1,650,3,2,0,0,0,0,0,0,0,0
5996,4,750,5,2,0,5,5,5,5,5,5,5
4531,4,1185,5,2,1,5,5,5,5,5,5,5
5132,2,800,5,2,0,5,5,5,5,5,5,5
3130,1,1050,4,3,0,0,0,0,0,0,0,0
7019,4,1175,6,2,1,1,1,1,1,0,0,1
2069,4,2100,3,3,1,0,0,0,0,0,0,0
2328,3,1300,3,4,0,0,0,0,0,0,0,0
3337,2,1100,4,2,0,0,0,0,1,0,0,0
6139,2,655,6,1,1,0,0,0,0,0,0,0
2063,4,1800,3,3,1,0,0,0,0,0,0,0
4032,3,1500,4,1,1,0,0,0,1,0,0,0
5618,3,1431,5,3,0,5,5,5,5,5,5,5
1807,1,746,2,2,0,0,0,0,1,0,0,0
4169,3,1530,4,3,1,0,0,0,0,0,0,0
2961,4,2400,3,3,1,0,0,1,1,0,0,0
4168,3,1245,4,2,0,0,0,0,0,0,0,0
5344,3,1388,5,3,0,5,5,5,5,5,5,5
2835,3,900,3,2,1,0,0,0,0,0,0,0
520,1,940,1,2,0,1,1,1,1,1,0,1
374,3,1373,1,2,0,1,0,1,1,0,0,1
1642,3,1286,2,2,0,0,0,1,1,0,0,1
2416,1,675,3,2,1,0,0,0,0,0,0,0
6590,1,670,6,1,0,1,0,0,0,0,0,0
4665,1,1386,5,3,0,5,5,5,5,5,5,5
6113,3,1114,6,2,1,1,1,0,0,1,0,1
6681,3,1108,6,3,0,1,1,1,1,0,0,1
3657,2,1575,4,3,0,0,0,0,1,0,0,0
6997,3,1005,6,2,1,0,0,0,0,0,1,0
3194,4,3500,4,4,1,1,0,1,1,0,0,1
3694,2,1145,4,2,0,0,0,0,1,0,0,0
611,2,1227,1,2,0,1,0,1,1,0,0,1
835,2,1288,1,2,0,1,0,1,1,0,0,0
3318,2,1190,4,2,0,0,0,0,0,0,0,0
4684,1,1275,5,3,1,5,5,5,5,5,5,5
5042,3,800,5,2,1,5,5,5,5,5,5,5
6610,3,1310,6,2,0,1,1,0,1,0,0,1
1461,1,850,2,2,0,0,0,0,1,0,0,0
4724,2,2113,5,3,1,5,5,5,5,5,5,5
3161,4,2100,4,3,1,0,0,0,1,0,0,0
1655,2,956,2,2,0,1,0,0,0,0,0,0
5539,1,1000,5,3,0,5,5,5,5,5,5,5
1014,2,1240,1,2,0,1,0,1,1,0,0,1
5660,3,1480,5,3,1,5,5,5,5,5,5,5
5931,2,742,5,2,0,5,5,5,5,5,5,5
2377,4,2000,3,4,1,0,0,0,0,0,0,0
2345,1,756,3,2,1,0,0,0,0,0,0,0
4297,2,1280,4,2,0,0,0,0,0,0,0,0
6161,4,1395,6,3,1,0,1,0,0,0,0,1
6185,4,1197,6,2,1,0,0,0,0,0,1,0
162,3,1237,1,2,0,1,0,1,1,0,0,1
2358,1,765,3,2,1,0,0,0,0,0,0,0
4036,2,1130,4,2,1,0,0,0,0,0,0,0
3824,4,2600,4,3,1,0,0,0,0,0,0,0
6816,4,1450,6,3,1,0,0,0,0,0,0,0
3022,4,1500,3,3,1,0,0,0,0,0,0,0
2971,1,675,3,2,1,0,0,0,0,0,0,0
6634,1,625,6,1,0,0,0,0,0,1,0,0
418,3,1425,1,3,0,1,0,1,0,0,0,1
5928,1,1635,5,4,0,5,5,5,5,5,5,5
2288,1,675,3,2,1,0,0,0,0,0,0,0
1041,1,985,1,2,0,1,0,0,1,0,0,0
612,3,1626,1,3,0,1,0,1,1,0,0,1
6077,1,916,5,3,0,5,5,5,5,5,5,5
7105,3,860,6,1,1,0,0,0,0,0,1,0
7205,3,1015,6,2,1,0,0,0,0,0,1,0
6986,3,995,6,2,1,0,0,1,0,0,1,0
4131,4,3233,4,4,1,0,0,0,0,0,0,0
1736,1,740,2,2,0,0,0,0,0,0,0,0
5258,2,1150,5,2,0,5,5,5,5,5,5,5
1817,3,1355,2,2,0,1,0,1,1,0,0,1
2496,4,1880,3,3,1,0,0,1,1,0,0,1
6212,3,1415,6,3,1,1,1,0,0,0,0,1
4205,3,1638,4,3,0,1,0,0,1,0,0,0
3687,2,1650,4,3,0,0,0,1,1,0,0,0
4143,3,1580,4,3,1,1,0,0,1,0,1,0
6646,1,655,6,1,1,1,0,0,0,0,0,0
247,2,1395,1,3,0,1,0,0,1,0,0,0
3009,1,500,3,2,1,0,0,0,0,0,0,0
6675,2,778,6,2,0,0,0,0,0,0,0,0
7541,4,915,6,2,1,5,5,5,5,5,5,5
7246,4,950,6,1,1,0,0,1,0,0,1,0
4136,3,1794,4,3,0,1,0,0,1,0,0,0
6100,3,990,6,2,1,1,1,0,0,1,0,0
4204,3,1638,4,3,0,1,0,0,1,0,0,0
7601,4,690,6,1,1,5,5,5,5,5,5,5
6913,3,950,6,2,1,0,0,0,0,0,0,0
2079,2,800,3,3,0,0,0,0,0,0,0,0
7328,3,546,6,1,1,0,0,0,0,0,0,0
1627,3,1409,2,3,0,0,0,0,1,0,0,0
1471,2,1001,2,2,0,0,0,0,0,0,0,0
7431,2,650,6,1,1,0,0,0,0,0,0,1
7523,4,2700,6,4,1,5,5,5,5,5,5,5
6742,1,275,6,1,1,0,1,0,0,0,1,0
2511,4,1900,3,3,0,0,0,0,1,0,1,0
7542,2,1020,6,2,0,5,5,5,5,5,5,5
1311,1,564,2,1,0,1,0,1,1,0,0,0
3814,3,1600,4,3,0,1,0,0,1,0,0,0
906,3,1482,1,3,0,1,0,0,0,0,0,1
1075,2,1126,2,2,0,1,0,0,1,0,0,1
5591,4,1361,5,3,0,5,5,5,5,5,5,5
2356,1,765,3,2,1,0,0,0,0,0,0,0
526,1,1143,1,2,0,1,1,1,1,1,0,1
5684,3,1200,5,2,0,5,5,5,5,5,5,5
5517,1,800,5,2,0,5,5,5,5,5,5,5
5081,2,1067,5,2,0,5,5,5,5,5,5,5
2340,1,1050,3,3,1,0,0,0,0,0,0,0
4782,1,1184,5,2,0,5,5,5,5,5,5,5
7318,3,750,6,1,1,0,0,0,0,0,0,0
3836,2,1500,4,3,0,0,0,0,1,0,0,0
3381,4,1970,4,3,1,0,0,0,0,0,0,0
3188,2,1040,4,2,0,0,0,0,1,0,0,0
859,3,1320,1,2,0,1,1,1,1,1,0,0
3490,4,3500,4,3,0,1,0,0,1,0,1,0
2145,4,1800,3,3,1,0,0,0,1,0,1,0
4520,1,1066,5,2,0,5,5,5,5,5,5,5
6520,3,1006,6,2,1,0,1,0,0,0,1,0
4544,1,1046,5,2,0,5,5,5,5,5,5,5
4744,3,1697,5,3,1,5,5,5,5,5,5,5
1932,4,1650,3,4,1,0,0,0,0,0,1,0
5249,1,1500,5,3,1,5,5,5,5,5,5,5
3364,2,1105,4,2,0,0,0,0,1,0,0,0
5831,3,1052,5,3,0,5,5,5,5,5,5,5
3050,4,2400,3,4,1,0,0,0,0,0,0,0
5322,2,1113,5,3,1,5,5,5,5,5,5,5
736,2,1305,1,2,0,1,0,1,1,0,0,1
2432,1,675,3,3,1,0,0,0,0,0,0,0
252,2,1355,1,3,0,1,0,0,1,0,0,0
2493,4,3500,3,4,0,0,0,0,1,0,1,0
2478,2,1100,3,3,0,0,0,0,0,0,0,0
2199,1,630,3,2,1,0,0,0,0,0,0,0
3357,2,1110,4,2,0,0,0,0,1,0,0,0
3619,2,941,4,2,0,1,0,1,1,0,0,1
3567,1,1040,4,2,0,0,0,0,1,0,0,0
6411,3,1260,6,2,1,0,0,1,0,0,1,0
7334,4,600,6,1,1,0,0,0,0,0,0,0
5611,4,789,5,2,0,5,5,5,5,5,5,5
5397,2,847,5,2,0,5,5,5,5,5,5,5
4188,4,1925,4,3,0,1,0,0,1,0,0,1
1150,1,965,2,2,0,0,0,0,0,0,0,0
2741,1,616,3,2,1,0,0,0,0,0,0,0
5173,3,870,5,2,0,5,5,5,5,5,5,5
1124,2,920,2,2,0,0,0,0,0,0,0,0
5469,3,1367,5,3,0,5,5,5,5,5,5,5
3439,3,1705,4,3,1,0,0,0,0,0,0,0
7562,1,690,6,1,1,5,5,5,5,5,5,5
4714,1,1420,5,3,1,5,5,5,5,5,5,5
5182,1,1310,5,2,0,5,5,5,5,5,5,5
2077,4,2000,3,4,0,0,0,0,0,0,0,0
3895,4,1765,4,3,1,0,0,0,1,0,0,0
5380,2,1500,5,3,1,5,5,5,5,5,5,5
3781,3,1580,4,3,0,0,0,0,1,0,0,0
6381,4,1320,6,2,1,0,0,0,0,0,0,0
3729,3,1315,4,2,0,1,0,1,1,0,0,1
1554,2,994,2,2,0,0,0,0,1,0,0,0
6279,4,1210,6,2,1,0,1,0,0,0,0,1
5068,1,750,5,2,1,5,5,5,5,5,5,5
998,2,1020,1,2,0,1,0,1,1,0,1,1
5197,1,743,5,2,0,5,5,5,5,5,5,5
2399,2,875,3,3,0,0,0,0,0,0,0,0
5941,2,1165,5,3,0,5,5,5,5,5,5,5
1301,3,1554,2,3,0,1,0,1,1,0,0,0
5693,4,830,5,2,1,5,5,5,5,5,5,5
7572,2,995,6,2,1,5,5,5,5,5,5,5
3633,3,1555,4,3,0,1,0,1,1,0,0,1
4843,1,1700,5,3,1,5,5,5,5,5,5,5
2896,2,950,3,3,0,0,0,0,0,0,0,0
1079,1,576,2,1,0,1,0,1,1,0,0,1
7416,4,1527,6,3,0,1,1,0,1,0,0,0
2975,2,810,3,3,1,0,0,0,0,0,0,0
7483,1,400,6,2,1,5,5,5,5,5,5,5
3723,3,1150,4,2,0,0,0,0,0,0,0,0
1974,4,1650,3,3,1,0,0,1,1,0,0,1
4569,2,1210,5,3,0,5,5,5,5,5,5,5
1415,1,810,2,2,0,0,0,0,0,0,0,0
6431,4,1640,6,3,1,0,0,1,0,0,1,0
7098,2,675,6,1,1,0,0,0,0,0,0,0
6403,4,5245,6,5,0,1,1,0,0,0,0,0
539,1,1075,1,3,0,1,0,1,1,0,0,0
472,1,743,1,2,0,1,0,0,1,0,0,0
879,2,1215,1,2,0,1,0,1,0,0,0,1
6396,4,1000,6,2,1,0,0,0,0,0,1,0
369,3,1373,1,2,0,1,0,1,1,0,0,1
2344,1,1050,3,3,1,0,0,0,0,0,0,0
6239,2,650,6,1,1,0,0,0,0,0,0,0
6449,2,610,6,1,1,0,0,1,0,0,1,0
3705,3,1905,4,3,0,0,0,0,0,0,0,0
6422,3,1470,6,3,1,0,0,1,0,0,1,0
5101,4,2210,5,4,0,5,5,5,5,5,5,5
5866,1,1284,5,3,1,5,5,5,5,5,5,5
4698,3,1555,5,2,1,5,5,5,5,5,5,5
2509,4,2000,3,3,1,0,0,0,1,0,0,0
3133,2,1050,4,2,1,0,0,0,1,0,0,0
7695,3,908,6,2,0,5,5,5,5,5,5,5
6956,4,1130,6,2,0,1,1,0,1,0,0,0
3129,3,2240,4,3,0,1,0,1,1,0,0,0
6434,1,730,6,1,1,0,0,0,0,0,0,0
225,3,1645,1,3,0,1,1,1,0,1,0,1
6536,4,800,6,2,1,0,0,0,0,1,1,0
1188,3,1250,2,2,1,1,0,1,1,0,0,1
916,4,2187,1,4,0,1,0,0,1,0,1,0
421,4,2021,1,3,0,1,0,0,1,0,0,1
3177,4,1908,4,3,0,0,0,0,0,0,0,0
3083,4,1800,3,4,1,0,0,0,1,0,0,0
6218,2,600,6,1,1,0,1,0,0,0,0,0
1901,2,1000,3,3,0,0,0,0,0,0,0,0
6744,2,275,6,1,1,0,1,0,0,0,1,0
1509,1,677,2,2,0,0,0,1,1,1,0,1
1999,4,1900,3,4,1,0,0,0,1,0,0,0
1606,3,1051,2,2,0,0,0,1,1,0,0,0
5807,2,1054,5,3,0,5,5,5,5,5,5,5
6535,4,850,6,2,1,0,0,0,0,0,0,0
4024,2,1050,4,2,0,0,0,0,1,0,0,0
4034,3,1920,4,3,0,1,0,0,0,0,0,1
5169,1,1293,5,3,1,5,5,5,5,5,5,5
1094,2,1310,2,3,0,0,0,0,0,0,0,0
6776,4,1050,6,2,1,0,0,0,0,0,0,0
5762,3,1259,5,3,1,5,5,5,5,5,5,5
6547,2,850,6,2,1,0,1,0,0,0,0,0
6108,4,2200,6,4,1,0,1,0,0,0,0,1
4682,3,1405,5,3,1,5,5,5,5,5,5,5
3785,4,1730,4,3,0,0,0,0,1,0,0,0
482,1,795,1,2,0,1,0,0,1,0,0,0
5408,4,2234,5,3,0,5,5,5,5,5,5,5
5666,3,1230,5,3,1,5,5,5,5,5,5,5
4445,1,805,5,2,0,5,5,5,5,5,5,5
7624,4,600,6,1,1,5,5,5,5,5,5,5
547,1,1040,1,2,0,1,0,1,1,0,0,1
7340,3,1149,6,3,1,0,1,0,0,0,1,0
518,1,948,1,2,0,1,1,1,1,1,0,1
6857,1,783,6,2,1,0,0,0,0,0,1,0
2379,2,900,3,3,1,0,0,0,0,0,0,0
3745,3,1430,4,3,0,1,0,0,1,0,0,0
2624,1,625,3,2,0,0,0,0,1,0,0,0
1088,3,1306,2,2,0,1,0,0,0,0,0,0
2936,4,1800,3,3,1,0,0,0,0,0,0,0
5354,2,1091,5,3,0,5,5,5,5,5,5,5
2697,4,1800,3,3,1,0,0,0,1,0,0,0
5453,3,997,5,2,1,5,5,5,5,5,5,5
1544,2,1077,2,2,0,0,0,1,0,0,0,0
3201,1,1150,4,2,0,0,0,0,0,0,0,0
2940,4,2100,3,4,1,0,0,0,0,0,0,0
7275,3,1056,6,2,1,0,1,0,0,0,1,0
6311,4,1105,6,2,1,1,1,1,1,0,0,1
4172,3,1282,4,2,0,1,0,0,1,0,0,0
5225,1,800,5,2,0,5,5,5,5,5,5,5
5534,1,1220,5,3,1,5,5,5,5,5,5,5
7403,1,360,6,1,1,0,0,0,0,0,0,0
4014,1,1025,4,2,0,0,0,0,0,0,0,0
4040,2,1170,4,2,0,0,0,0,0,0,0,0
1357,2,993,2,2,0,1,0,0,1,0,0,0
5313,1,938,5,2,1,5,5,5,5,5,5,5
2995,2,1000,3,3,1,0,0,0,0,0,0,0
1905,2,1000,3,3,0,0,0,0,0,0,0,0
3061,4,1500,3,3,1,0,0,0,0,0,0,1
1063,4,1623,1,3,0,1,0,1,1,0,1,1
876,3,1665,1,3,0,1,1,1,1,1,0,0
7657,3,610,6,2,1,5,5,5,5,5,5,5
1212,3,1348,2,3,0,1,0,1,1,0,0,1
1518,1,677,2,2,0,0,0,1,1,1,0,1
4266,3,1665,4,3,0,1,0,1,1,0,0,1
4457,2,935,5,2,0,5,5,5,5,5,5,5
4562,1,1168,5,3,0,5,5,5,5,5,5,5
4847,2,1166,5,3,0,5,5,5,5,5,5,5
3470,3,1605,4,3,0,0,0,0,1,0,0,0
6305,4,1200,6,2,0,0,0,0,0,0,0,0
7122,3,950,6,3,1,0,0,1,0,0,1,0
5240,1,1043,5,2,0,5,5,5,5,5,5,5
6390,4,1500,6,3,1,0,0,1,0,0,1,0
3551,2,1360,4,2,0,1,0,1,1,0,0,1
6794,4,1075,6,2,1,0,0,0,0,0,0,0
813,4,5500,1,4,0,1,0,0,0,0,0,1
3258,2,1250,4,2,0,1,0,0,1,0,0,0
5102,3,2520,5,4,0,5,5,5,5,5,5,5
2451,1,400,3,1,0,0,0,0,0,0,0,1
1285,3,1604,2,3,0,1,0,1,1,0,0,0
4904,1,1098,5,2,0,5,5,5,5,5,5,5
7457,2,850,6,2,0,0,1,1,1,0,0,1
7242,4,1050,6,2,1,0,0,0,0,0,1,0
6442,4,1100,6,2,1,0,0,1,0,0,1,0
7081,3,1065,6,2,1,0,0,0,0,0,0,0
4757,1,1109,5,2,0,5,5,5,5,5,5,5
3427,4,1675,4,3,0,1,0,1,1,0,0,1
2902,4,2800,3,4,1,0,0,1,1,0,0,1
3391,1,680,4,1,0,0,0,0,0,0,0,0
5104,1,1920,5,3,0,5,5,5,5,5,5,5
1973,4,1950,3,3,1,0,0,0,0,0,0,0
3547,4,1905,4,3,0,0,0,0,1,0,0,0
7142,3,1100,6,2,1,0,0,0,0,0,0,0
3504,3,1150,4,2,0,0,0,0,1,0,0,0
2547,4,4200,3,5,1,1,0,0,1,0,0,0
324,4,1770,1,3,1,1,0,1,1,0,0,1
1921,1,380,3,1,1,0,0,0,0,0,0,0
6953,3,1210,6,2,0,1,1,0,1,0,0,0
6168,2,560,6,1,1,0,0,0,0,1,0,0
2131,4,1900,3,3,1,0,0,0,1,0,1,0
2980,2,1000,3,3,0,0,0,0,1,0,0,0
2948,1,540,3,2,0,0,0,0,0,0,0,0
2371,1,540,3,2,1,0,0,0,0,0,0,0
7485,1,595,6,1,1,5,5,5,5,5,5,5
